,subject,task,domain,response_rate,percent_lottery,percent_risk,percent_ambiguity,conf_1,conf_2,conf_3,conf_4,negLL,gamma,beta,alpha,at_bound,LL,LL0,AIC,BIC,R2,softmax_accuracy,softmax_range,fig_fn
61,p0061,CRDM,gain,1.0,0.6339285714285714,0.5857142857142857,0.7142857142857143,112,0,0,0,69.94269657714166,2.9617516126438796,-1.388511702336688,1.1578684146828135,0,-69.94269657714166,-77.63248422271387,145.88539315428332,149.32239089687351,0.09905373662282357,0.6428571428571429,0.46738289001895633,p0061/crdm/p0061_crdm_gain_model_fit.eps
62,p0062,CRDM,gain,1.0,0.5446428571428571,0.42857142857142855,0.7380952380952381,112,0,0,0,59.51754753141354,8.0,-0.8969605361699364,1.0609700186372537,1,-59.51754753141354,-77.63248422271387,125.03509506282708,128.47209280541728,0.23334222616568312,0.7142857142857143,0.5635827397854318,p0062/crdm/p0062_crdm_gain_model_fit.eps
63,p0063,CRDM,gain,1.0,0.5446428571428571,0.45714285714285713,0.6904761904761905,112,0,0,0,53.62930824155307,8.0,-0.06990239736142771,1.1806267981926706,1,-53.62930824155307,-77.63248422271387,113.25861648310614,116.69561422569633,0.30918984780005154,0.7053571428571429,0.5981174840741295,p0063/crdm/p0063_crdm_gain_model_fit.eps
64,p0064,CRDM,gain,1.0,0.5714285714285714,0.4714285714285714,0.7380952380952381,112,0,0,0,48.52492049333044,8.0,-0.7205893105211748,1.201707356003002,1,-48.52492049333044,-77.63248422271387,103.04984098666088,106.48683872925108,0.3749405164709012,0.7053571428571429,0.603090985514405,p0064/crdm/p0064_crdm_gain_model_fit.eps
65,p0065,CRDM,gain,1.0,0.4375,0.44285714285714284,0.42857142857142855,112,0,0,0,75.38486173141285,8.0,1.4323426061329971,0.802929941039262,1,-75.38486173141285,-77.63248422271387,156.7697234628257,160.2067212054159,0.028952087696343498,0.6160714285714286,0.33541840354595076,p0065/crdm/p0065_crdm_gain_model_fit.eps
66,p0066,CRDM,gain,1.0,0.4642857142857143,0.5285714285714286,0.35714285714285715,112,0,0,0,71.06407820696982,8.0,2.2272702906086983,0.964954156914796,1,-71.06407820696982,-77.63248422271387,148.12815641393965,151.56515415652984,0.08460898915588544,0.6428571428571429,0.7223889452035124,p0066/crdm/p0066_crdm_gain_model_fit.eps
67,p0067,CRDM,gain,1.0,0.3125,0.38571428571428573,0.19047619047619047,112,0,0,0,55.25190244515112,8.0,3.9973410264659224,1.0905565461637217,1,-55.25190244515112,-77.63248422271387,116.50380489030223,119.94080263289243,0.2882888780598186,0.7053571428571429,0.9760197804288361,p0067/crdm/p0067_crdm_gain_model_fit.eps
68,p0068,CRDM,gain,1.0,0.375,0.4857142857142857,0.19047619047619047,112,0,0,0,53.86879275823553,8.0,2.6113825680339517,1.1795346788241579,1,-53.86879275823553,-77.63248422271387,113.73758551647106,117.17458325906125,0.3061049984733776,0.7767857142857143,0.9826045634463747,p0068/crdm/p0068_crdm_gain_model_fit.eps
69,p0069,CRDM,gain,1.0,0.3214285714285714,0.42857142857142855,0.14285714285714285,112,0,0,0,50.51074746944166,8.0,3.832856301734877,1.156027399762485,1,-50.51074746944166,-77.63248422271387,107.02149493888332,110.45849268147352,0.3493606706628728,0.7232142857142857,0.9926767174086112,p0069/crdm/p0069_crdm_gain_model_fit.eps
70,p0070,CRDM,gain,1.0,0.4285714285714286,0.4857142857142857,0.3333333333333333,112,0,0,0,75.06858687460016,8.0,4.167,0.6254643637050474,1,-75.06858687460016,-77.63248422271387,156.13717374920031,159.5741714917905,0.03302608919171446,0.5446428571428571,0.38162192494789104,p0070/crdm/p0070_crdm_gain_model_fit.eps
71,p0071,CRDM,gain,1.0,0.4642857142857143,0.5428571428571428,0.3333333333333333,112,0,0,0,66.61718916122199,8.0,2.3789088293572536,1.0437979652147804,1,-66.61718916122199,-77.63248422271387,139.23437832244397,142.67137606503417,0.14189028177806273,0.6875,0.8614529721741238,p0071/crdm/p0071_crdm_gain_model_fit.eps
72,p0072,CRDM,gain,1.0,0.3303571428571428,0.4857142857142857,0.07142857142857142,112,0,0,0,45.01485423129221,8.0,4.167,1.2251135216966396,1,-45.01485423129221,-77.63248422271387,96.02970846258442,99.46670620517462,0.42015440209084953,0.7857142857142857,0.9986997582400836,p0072/crdm/p0072_crdm_gain_model_fit.eps
73,p0073,CRDM,gain,1.0,0.2589285714285714,0.38571428571428573,0.047619047619047616,112,0,0,0,51.373936434415775,8.0,4.167,1.1125049965324858,1,-51.373936434415775,-77.63248422271387,108.74787286883155,112.18487061142174,0.33824175602788864,0.75,0.9839643128727499,p0073/crdm/p0073_crdm_gain_model_fit.eps
74,p0074,CRDM,gain,1.0,0.3125,0.4714285714285714,0.047619047619047616,112,0,0,0,46.15551203420125,8.0,4.167,1.1921087560561976,1,-46.15551203420125,-77.63248422271387,98.3110240684025,101.7480218109927,0.4054613542729194,0.7857142857142857,0.9969444663698763,p0074/crdm/p0074_crdm_gain_model_fit.eps
75,p0075,CRDM,gain,1.0,0.6875,0.5571428571428572,0.9047619047619048,112,0,0,0,55.65189355844548,8.0,-4.167,1.0063646576549266,1,-55.65189355844548,-77.63248422271387,117.30378711689096,120.74078485948115,0.28313651024241304,0.7321428571428571,0.5789320233116682,p0075/crdm/p0075_crdm_gain_model_fit.eps
76,p0076,CRDM,gain,1.0,0.8303571428571429,0.7571428571428571,0.9523809523809523,112,0,0,0,30.104015109829415,8.0,-3.361551226637165,1.4277710823830974,1,-30.104015109829415,-77.63248422271388,66.20803021965884,69.64502796224902,0.612223988305381,0.875,0.644227678474917,p0076/crdm/p0076_crdm_gain_model_fit.eps
77,p0077,CRDM,gain,1.0,0.8125,0.7142857142857143,0.9761904761904762,112,0,0,0,21.903902361700965,8.0,-4.167,1.5193111156065509,1,-21.903902361700965,-77.63248422271387,49.80780472340193,53.244802465992116,0.717851327559446,0.8928571428571429,0.6632241178862639,p0077/crdm/p0077_crdm_gain_model_fit.eps
78,p0078,CRDM,gain,1.0,0.8303571428571429,0.7285714285714285,1.0,112,0,0,0,19.339162514178305,8.0,-4.167,1.560645142026988,1,-19.339162514178305,-77.63248422271388,44.67832502835661,48.1153227709468,0.7508882691593681,0.9107142857142857,0.6724255321413921,p0078/crdm/p0078_crdm_gain_model_fit.eps
79,p0079,CRDM,gain,1.0,0.8214285714285714,0.7142857142857143,1.0,112,0,0,0,20.44101714214456,8.0,-4.167,1.5368033651205477,1,-20.44101714214456,-77.63248422271387,46.88203428428912,50.319032026879306,0.7366950530205514,0.9017857142857143,0.667070575489267,p0079/crdm/p0079_crdm_gain_model_fit.eps
80,p0080,CRDM,gain,1.0,0.6339285714285714,0.5571428571428572,0.7619047619047619,112,0,0,0,66.39362000062066,8.0,-0.6572734143201945,1.0116693294411905,1,-66.39362000062066,-77.63248422271387,138.78724000124132,142.2242377438315,0.14477012212891316,0.6875,0.5188142010433083,p0080/crdm/p0080_crdm_gain_model_fit.eps
81,p0081,CRDM,gain,1.0,0.7857142857142857,0.6857142857142857,0.9523809523809523,112,0,0,0,33.1409712874109,8.0,-1.7719336856421979,1.3929626301974587,1,-33.1409712874109,-77.63248422271387,72.2819425748218,75.71894031741199,0.5731043310125783,0.8928571428571429,0.6374975349980321,p0081/crdm/p0081_crdm_gain_model_fit.eps
82,p0082,CRDM,gain,1.0,0.8035714285714286,0.7,0.9761904761904762,112,0,0,0,23.47376528081605,8.0,-4.167,1.4782708317679722,1,-23.47376528081605,-77.63248422271387,52.9475305616321,56.384528304222286,0.6976296003426353,0.8839285714285714,0.6544729706945936,p0082/crdm/p0082_crdm_gain_model_fit.eps
83,p0083,CRDM,gain,1.0,0.8125,0.7,1.0,112,0,0,0,21.781320601223573,8.0,-4.167,1.505851229174091,1,-21.781320601223573,-77.63248422271387,49.562641202447146,52.99963894503733,0.7194303284339476,0.8928571428571429,0.6603118138445254,p0083/crdm/p0083_crdm_gain_model_fit.eps
84,p0084,CRDM,gain,1.0,0.8125,0.7142857142857143,0.9761904761904762,112,0,0,0,21.430392397547656,8.0,-4.167,1.524244307857459,1,-21.430392397547656,-77.63248422271387,48.86078479509531,52.2977825376855,0.7239507068192272,0.8928571428571429,0.6643018424709048,p0084/crdm/p0084_crdm_gain_model_fit.eps
85,p0085,CRDM,gain,1.0,0.6517857142857143,0.6285714285714286,0.6904761904761905,112,0,0,0,62.44241860890231,8.0,0.6466812465663062,1.173455199357892,1,-62.44241860890231,-77.63248422271387,130.8848372178046,134.3218349603948,0.1956663601055706,0.7053571428571429,0.5963949343357907,p0085/crdm/p0085_crdm_gain_model_fit.eps
86,p0086,CRDM,gain,1.0,0.7946428571428571,0.7142857142857143,0.9285714285714286,112,0,0,0,34.0167436385151,8.0,-1.9028479481678515,1.380998801629147,1,-34.0167436385151,-77.63248422271387,74.0334872770302,77.4704850196204,0.5618233271921702,0.8482142857142857,0.6352460428642465,p0086/crdm/p0086_crdm_gain_model_fit.eps
87,p0087,CRDM,gain,1.0,0.7946428571428571,0.7285714285714285,0.9047619047619048,112,0,0,0,23.268638676606855,8.0,-0.23264228238623064,1.602813416504726,1,-23.268638676606855,-77.63248422271387,52.53727735321371,55.9742750958039,0.700271878330555,0.8660714285714286,0.682212862799563,p0087/crdm/p0087_crdm_gain_model_fit.eps
88,p0088,CRDM,gain,1.0,0.7857142857142857,0.7142857142857143,0.9047619047619048,112,0,0,0,25.05995502411498,8.0,-0.9421247388081051,1.5328591909126725,1,-25.05995502411498,-77.63248422271387,56.11991004822996,59.55690779082015,0.6771975639447219,0.8660714285714286,0.6661971824212807,p0088/crdm/p0088_crdm_gain_model_fit.eps
89,p0089,CRDM,gain,1.0,0.7678571428571429,0.7,0.8809523809523809,112,0,0,0,26.635682169406795,8.0,-0.20806490859349225,1.5393015200106728,1,-26.635682169406795,-77.63248422271387,59.27136433881359,62.70836208140378,0.656900298424127,0.8482142857142857,0.6676255976777455,p0089/crdm/p0089_crdm_gain_model_fit.eps
90,p0090,CRDM,gain,1.0,0.625,0.6285714285714286,0.6190476190476191,112,0,0,0,69.432263154307,4.851836479498557,0.06644018076513493,1.1378469302476795,0,-69.432263154307,-77.63248422271387,144.864526308614,148.30152405120418,0.10562873454985533,0.5982142857142857,0.5022272466054147,p0090/crdm/p0090_crdm_gain_model_fit.eps
91,p0091,CRDM,gain,1.0,0.5803571428571429,0.5857142857142857,0.5714285714285714,112,0,0,0,53.56597671759539,8.0,1.1754596541842748,1.3055816643671074,1,-53.56597671759539,-77.63248422271388,113.13195343519078,116.56895117778097,0.3100056341888524,0.7232142857142857,0.6399319272547688,p0091/crdm/p0091_crdm_gain_model_fit.eps
92,p0092,CRDM,gain,1.0,0.6339285714285714,0.7,0.5238095238095238,112,0,0,0,39.120651850611345,8.0,1.2630976563254754,1.496911441966992,1,-39.120651850611345,-77.63248422271387,84.24130370122269,87.67830144381288,0.4960788355248157,0.8303571428571429,0.6966214446075885,p0092/crdm/p0092_crdm_gain_model_fit.eps
93,p0093,CRDM,gain,1.0,0.6607142857142857,0.7428571428571429,0.5238095238095238,112,0,0,0,32.25300575229428,8.0,1.2712731718158035,1.6029967303387151,1,-32.25300575229428,-77.63248422271387,70.50601150458856,73.94300924717875,0.5845423977446592,0.8571428571428571,0.7289390557852461,p0093/crdm/p0093_crdm_gain_model_fit.eps
94,p0094,CRDM,gain,1.0,0.6607142857142857,0.7142857142857143,0.5714285714285714,112,0,0,0,33.441282557581594,8.0,1.201263019092611,1.576799640841473,1,-33.441282557581594,-77.63248422271387,72.88256511516319,76.31956285775338,0.5692359597608074,0.8571428571428571,0.7097506738026458,p0094/crdm/p0094_crdm_gain_model_fit.eps
95,p0095,CRDM,gain,1.0,0.4821428571428572,0.5428571428571428,0.38095238095238093,112,0,0,0,67.55403104257037,8.0,1.897450908303518,1.0622959148502344,1,-67.55403104257037,-77.63248422271388,141.10806208514074,144.54505982773094,0.1298226287752201,0.6607142857142857,0.7808368271155322,p0095/crdm/p0095_crdm_gain_model_fit.eps
96,p0096,CRDM,gain,1.0,0.6160714285714286,0.7714285714285715,0.35714285714285715,112,0,0,0,38.01452730596003,8.0,2.1475100658307142,1.4800339439866816,1,-38.01452730596003,-77.63248422271387,82.02905461192006,85.46605235451025,0.5103270533388694,0.8482142857142857,0.9998107073676529,p0096/crdm/p0096_crdm_gain_model_fit.eps
97,p0097,CRDM,gain,1.0,0.5267857142857143,0.7285714285714285,0.19047619047619047,112,0,0,0,23.772580207810815,8.0,3.1701364516392343,1.614270194291376,1,-23.772580207810815,-77.63248422271387,53.54516041562163,56.98215815821182,0.6937805037951448,0.8928571428571429,0.9999999999999479,p0097/crdm/p0097_crdm_gain_model_fit.eps
98,p0098,CRDM,gain,1.0,0.5267857142857143,0.7142857142857143,0.21428571428571427,112,0,0,0,24.556529447192588,8.0,2.9167656662946837,1.592081889936482,1,-24.556529447192588,-77.63248422271387,55.113058894385176,58.55005663697536,0.6836822923668879,0.8839285714285714,0.9999999999774691,p0098/crdm/p0098_crdm_gain_model_fit.eps
99,p0099,CRDM,gain,1.0,0.5267857142857143,0.7142857142857143,0.21428571428571427,112,0,0,0,25.325567503553344,8.0,2.9053022698197264,1.577936640530517,1,-25.325567503553344,-77.63248422271387,56.65113500710669,60.088132749696875,0.6737761549546866,0.8928571428571429,0.9999999999037731,p0099/crdm/p0099_crdm_gain_model_fit.eps
100,p0100,CRDM,gain,1.0,0.9196428571428571,0.8857142857142857,0.9761904761904762,112,0,0,0,18.159633656382724,6.115753873940552,-3.276200428709062,1.762528833005651,0,-18.159633656382724,-77.63248422271387,42.31926731276545,45.756265055355634,0.7660820230319315,0.9285714285714286,0.6754086364973593,p0100/crdm/p0100_crdm_gain_model_fit.eps
101,p0101,CRDM,gain,1.0,0.9375,0.9,1.0,112,0,0,0,7.888558948157203,8.0,-4.167,2.010569064059266,1,-7.888558948157203,-77.63248422271387,21.777117896314408,25.214115638904595,0.8983858493369049,0.9642857142857143,0.79476995322874,p0101/crdm/p0101_crdm_gain_model_fit.eps
102,p0102,CRDM,gain,1.0,0.9285714285714286,0.8857142857142857,1.0,112,0,0,0,6.759122217323484,8.0,-4.167,2.0334823714542654,1,-6.759122217323484,-77.63248422271387,19.518244434646967,22.955242177237157,0.9129343562170089,0.9732142857142857,0.8017294709029705,p0102/crdm/p0102_crdm_gain_model_fit.eps
103,p0103,CRDM,gain,1.0,0.9285714285714286,0.8857142857142857,1.0,112,0,0,0,6.759122217323483,8.0,-4.167,2.033482369111981,1,-6.759122217323483,-77.63248422271387,19.518244434646967,22.955242177237153,0.9129343562170089,0.9732142857142857,0.8017294701906266,p0103/crdm/p0103_crdm_gain_model_fit.eps
104,p0104,CRDM,gain,1.0,0.9375,0.9,1.0,112,0,0,0,5.2212152559058485,8.0,-4.167,2.1460509681391926,1,-5.2212152559058485,-77.63248422271387,16.442430511811697,19.879428254401887,0.9327444521686681,0.9732142857142857,0.8359186180938345,p0104/crdm/p0104_crdm_gain_model_fit.eps
105,p0105,CRDM,gain,1.0,0.9196428571428571,0.8857142857142857,0.9761904761904762,112,0,0,0,8.907886412147848,8.0,-0.8359764130674904,2.0315261503319446,1,-8.907886412147848,-77.63248422271387,23.815772824295696,27.252770566885886,0.8852556825749296,0.9642857142857143,0.8011345915153518,p0105/crdm/p0105_crdm_gain_model_fit.eps
106,p0106,CRDM,gain,1.0,0.9196428571428571,0.8714285714285714,1.0,112,0,0,0,7.7123983842604344,8.0,-4.167,1.9984322413942432,1,-7.7123983842604344,-77.63248422271387,21.42479676852087,24.861794511111057,0.900655009800602,0.9732142857142857,0.7910929915095485,p0106/crdm/p0106_crdm_gain_model_fit.eps
107,p0107,CRDM,gain,1.0,0.9464285714285714,0.9142857142857143,1.0,112,0,0,0,5.096508442661359,8.0,-4.167,2.172316340633433,1,-5.096508442661359,-77.63248422271387,16.19301688532272,19.630014627912907,0.9343508262850333,0.9821428571428571,0.8438009788210876,p0107/crdm/p0107_crdm_gain_model_fit.eps
108,p0108,CRDM,gain,1.0,0.9285714285714286,0.8857142857142857,1.0,112,0,0,0,6.759122217323483,8.0,-4.167,2.0334823665665773,1,-6.759122217323483,-77.63248422271387,19.518244434646967,22.955242177237153,0.9129343562170089,0.9732142857142857,0.8017294694165091,p0108/crdm/p0108_crdm_gain_model_fit.eps
109,p0109,CRDM,gain,1.0,0.9285714285714286,0.8857142857142857,1.0,112,0,0,0,6.759122217323483,8.0,-4.167,2.033482366795622,1,-6.759122217323483,-77.63248422271387,19.518244434646967,22.955242177237153,0.9129343562170089,0.9732142857142857,0.8017294694861671,p0109/crdm/p0109_crdm_gain_model_fit.eps
110,p0110,CRDM,gain,1.0,0.9017857142857143,0.8571428571428571,0.9761904761904762,112,0,0,0,23.950026034709836,3.5407052219531865,-1.0642692588999607,1.849315393407547,0,-23.950026034709836,-77.63248422271388,53.90005206941967,57.33704981200986,0.6914947875943085,0.8928571428571429,0.6175613817797543,p0110/crdm/p0110_crdm_gain_model_fit.eps
111,p0111,CRDM,gain,1.0,0.9017857142857143,0.8571428571428571,0.9761904761904762,112,0,0,0,12.852634957528169,8.0,-0.040363413180975714,1.911640647203743,1,-12.852634957528169,-77.63248422271388,31.705269915056338,35.14226765764653,0.8344425650394462,0.9553571428571429,0.7651273005964541,p0111/crdm/p0111_crdm_gain_model_fit.eps
112,p0112,CRDM,gain,1.0,0.9285714285714286,0.8857142857142857,1.0,112,0,0,0,6.759122217323484,8.0,-4.167,2.0334823651995304,1,-6.759122217323484,-77.63248422271387,19.518244434646967,22.955242177237157,0.9129343562170089,0.9732142857142857,0.8017294690007578,p0112/crdm/p0112_crdm_gain_model_fit.eps
113,p0113,CRDM,gain,1.0,0.9375,0.9,1.0,112,0,0,0,5.2212152559058485,8.0,-4.167,2.1460509726255417,1,-5.2212152559058485,-77.63248422271387,16.442430511811697,19.879428254401887,0.9327444521686681,0.9732142857142857,0.8359186194454862,p0113/crdm/p0113_crdm_gain_model_fit.eps
114,p0114,CRDM,gain,1.0,0.9375,0.9,1.0,112,0,0,0,5.2212152559058485,8.0,-4.167,2.146050972317136,1,-5.2212152559058485,-77.63248422271387,16.442430511811697,19.879428254401887,0.9327444521686681,0.9732142857142857,0.8359186193525694,p0114/crdm/p0114_crdm_gain_model_fit.eps
115,p0115,CRDM,gain,1.0,0.8660714285714286,0.8714285714285714,0.8571428571428571,112,0,0,0,21.416656175595758,8.0,0.8387404718146613,1.7940667366644447,1,-21.416656175595758,-77.63248422271387,48.833312351191516,52.2703100937817,0.7241276459200358,0.9196428571428571,0.7314585916951281,p0115/crdm/p0115_crdm_gain_model_fit.eps
116,p0116,CRDM,gain,1.0,0.8482142857142857,0.8428571428571429,0.8571428571428571,112,0,0,0,15.73844236030948,8.0,0.8033791378663879,1.9127751739698944,1,-15.73844236030948,-77.63248422271387,37.476884720618955,40.91388246320915,0.7972698862095065,0.9375,0.7654618313767776,p0116/crdm/p0116_crdm_gain_model_fit.eps
117,p0117,CRDM,gain,1.0,0.875,0.9,0.8333333333333334,112,0,0,0,9.143678523149056,8.0,1.1347528815444095,2.2117553178928584,1,-9.143678523149056,-77.63248422271387,24.287357046298112,27.7243547888883,0.8822183958854458,0.9553571428571429,0.8979671310843291,p0117/crdm/p0117_crdm_gain_model_fit.eps
118,p0118,CRDM,gain,1.0,0.8571428571428571,0.8857142857142857,0.8095238095238095,112,0,0,0,11.40482359466943,8.0,1.1646000594316102,2.115648258177145,1,-11.40482359466943,-77.63248422271387,28.80964718933886,32.24664493192905,0.8530921210514015,0.9642857142857143,0.8764455124007731,p0118/crdm/p0118_crdm_gain_model_fit.eps
119,p0119,CRDM,gain,1.0,0.8571428571428571,0.8857142857142857,0.8095238095238095,112,0,0,0,11.404823594669432,8.0,1.1646000579090405,2.115648248793445,1,-11.404823594669432,-77.63248422271387,28.809647189338865,32.246644931929055,0.8530921210514015,0.9642857142857143,0.8764455090142933,p0119/crdm/p0119_crdm_gain_model_fit.eps
120,p0120,CRDM,gain,1.0,0.6875,0.8714285714285714,0.38095238095238093,112,0,0,0,30.21979630808329,8.0,1.953197346198756,1.6804678288111838,1,-30.21979630808329,-77.63248422271387,66.43959261616658,69.87659035875677,0.6107325868719073,0.8214285714285714,0.999999130727456,p0120/crdm/p0120_crdm_gain_model_fit.eps
121,p0121,CRDM,gain,1.0,0.6607142857142857,0.9,0.2619047619047619,112,0,0,0,6.635690564349046,8.0,3.109695787948081,2.1892085909238244,1,-6.635690564349046,-77.63248422271387,19.271381128698092,22.708378871288282,0.9145243047316066,0.9732142857142857,1.0,p0121/crdm/p0121_crdm_gain_model_fit.eps
122,p0122,CRDM,gain,1.0,0.6607142857142857,0.8857142857142857,0.2857142857142857,112,0,0,0,8.082704677632501,8.0,2.4975367161732023,2.099598370340843,1,-8.082704677632501,-77.63248422271387,22.165409355265002,25.602407097855192,0.8958850182554425,0.9642857142857143,1.0,p0122/crdm/p0122_crdm_gain_model_fit.eps
123,p0123,CRDM,gain,1.0,0.6607142857142857,0.8857142857142857,0.2857142857142857,112,0,0,0,8.353782569591008,8.0,2.4804206175928454,2.0753216485732997,1,-8.353782569591008,-77.63248422271387,22.707565139182016,26.144562881772202,0.8923932081623784,0.9642857142857143,1.0,p0123/crdm/p0123_crdm_gain_model_fit.eps
124,p0124,CRDM,gain,1.0,0.6607142857142857,0.8857142857142857,0.2857142857142857,112,0,0,0,8.353782569591006,8.0,2.480420673822846,2.0753216535152004,1,-8.353782569591006,-77.63248422271387,22.707565139182012,26.144562881772202,0.8923932081623785,0.9642857142857143,1.0,p0124/crdm/p0124_crdm_gain_model_fit.eps
